date,compound_score_weighted,total_volume_of_tweets,count_negatives,count_positives,count_neutrals,sent_negatives,sent_positives,count_news,count_bots,open,high,low,close,volume_btc,volume_currency,bitcoin_change
2018-09-06,0.10608818188232004,28513,4983,9872,9507,-0.4250591575487291,0.4758654708210064,17693,4151,6705.06,6727.19,6295.11,6509.18,9947323863.62,6.5701e+17,-2.9076193558876473
2018-09-07,0.11977369394341542,24788,3752,8408,8789,-0.42182240306627183,0.486182639163307,16273,3839,6515.42,6549.39,6345.48,6418.8,608927545.81,5.0472e+17,-1.388500548456184
2018-09-08,0.1377405395259209,19516,2483,6450,6809,-0.4113517938487116,0.49392011775609884,11363,3774,6413.12,6480.57,6134.76,6203.07,904970203.0200001,3.5213e+17,-3.3609085810431982
2018-09-09,0.12827708553641576,18513,2607,6027,6122,-0.41356170868205083,0.49097543412948946,10574,3757,6200.23,6451.25,6161.83,6250.79,458534729.5799999,4.4549e+17,0.769296493510474
2018-09-10,0.1026897203204814,24980,4256,8559,7966,-0.41702544637096,0.46190976179094084,15818,4199,6249.07,6371.42,6247.64,6320.37,394810908.54999995,3.9887e+17,1.1131392991925892
2018-09-11,0.12422041173046583,23659,3715,8779,7091,-0.4245121152167921,0.4592807434820067,14289,4074,6324.43,6415.51,6199.19,6291.0,7.94000004781863e+16,3.2538e+17,-0.46468798503884745
2018-09-12,0.12167985648306398,24913,4052,8814,7804,-0.40866165170927765,0.46871006458897785,14768,4243,6295.54,6357.89,6208.28,6342.1,316141927.57000005,1.8495e+17,0.8122714989667879
2018-09-13,0.12786595092163378,26118,3787,9330,8958,-0.4117892990712564,0.47185533984700706,16280,4043,6337.08,6534.89,6337.08,6488.53,264378701.39000002,5.48e+17,2.30885668784786
2018-09-14,0.1369812897823906,22832,3122,8056,7789,-0.41063235508212576,0.483356733372087,13821,3865,6492.17,6591.59,6408.59,6502.27,345123380.78999984,2.8e+17,0.2117582873162549
2018-09-15,0.1431043641593006,19055,2496,6508,6267,-0.4209209883633594,0.4986695653727115,10899,3784,6485.39,6573.19,6473.47,6529.08,582168164.4,3.4049e+17,0.4123175444882943
2018-09-16,0.12127370136061588,18857,2725,6406,6300,-0.4117407454886026,0.4777102142234224,11442,3426,6522.68,6525.05,6404.31,6501.93,984571616.3499999,2.2403e+17,-0.4158319395688115
2018-09-17,0.13989351530417687,22867,3182,8120,7555,-0.426478271503882,0.48953215802692857,13698,4010,6502.44,6538.82,6216.83,6263.4,332684075.44,2.3636e+17,-3.668603014797156
2018-09-18,0.10560157816318373,22965,3987,7462,7734,-0.4036731427114737,0.4898046246593996,14006,3782,6261.33,6393.39,6238.25,6354.92,1443073026.4199996,3.5648e+17,1.461187214611881
2018-09-19,0.10471398998314223,25732,4278,8334,9071,-0.3977750700247016,0.47634543172204036,16064,4049,6346.44,6522.9,6137.04,6397.1,1029127186.7400002,4.933e+17,0.6637377024415692
2018-09-20,0.10230643815651799,25852,4435,8265,8706,-0.42110780227156197,0.49134835943316757,16461,4446,6398.83,6551.93,6361.33,6509.85,654070012.0699999,3.9744e+17,1.7625173906926639
2018-09-21,0.11435973227026294,26888,3855,8755,10183,-0.4258336825112772,0.4877103220829359,17088,4095,6505.97,6785.22,6501.01,6761.76,130612746.91,4.2884e+17,3.8696744164611996
2018-09-22,0.13133007790040288,20280,2913,6753,7120,-0.4201719675831963,0.5071424892083011,12540,3494,6762.07,6834.49,6633.01,6719.43,455563717.71999997,3.1754e+17,-0.6260204443813477
2018-09-23,0.1596191525507496,20052,2751,7334,6524,-0.39606761303124416,0.5093741896282618,12493,3443,6716.6,6768.44,6663.9,6701.2,822364156.63,3.7368e+17,-0.2713027741936491
2018-09-24,0.1487135535985787,23907,3363,8631,8229,-0.3806611295904234,0.4958427149656599,15540,3684,6702.73,6717.6,6557.82,6583.53,3425302819.66,2.6925e+17,-1.7559541574643345
2018-09-25,0.13763269953879562,25827,3800,9371,8542,-0.4174040727676633,0.4927157607310022,16558,4114,6583.53,6583.54,6333.21,6426.22,1521937185.1799998,5.829e+17,-2.3894476063752945
2018-09-26,0.13465798759823458,24687,3447,8406,8830,-0.4195231888836826,0.502581826995442,15681,4004,6437.74,6543.92,6383.16,6473.52,937001372855096.9,4.075e+17,0.736047007416496
2018-09-27,0.13219025459525047,23832,3370,7957,8137,-0.3997841800878457,0.4913344615080837,14516,4368,6462.6,6733.94,6434.76,6684.06,1371019548.71,4.0153e+17,3.252326400474548
2018-09-28,0.13640429207168825,22966,2865,8108,7985,-0.4083926916612884,0.46272091769051005,14354,4008,6686.13,6806.1,6545.41,6639.27,746389437.19,4.1162e+17,-0.6701017046525592
2018-09-29,0.2032005142988989,19203,2079,7603,6152,-0.39894279302609115,0.5181880918664254,12242,3369,6635.4,6635.42,6474.23,6604.32,12387420257.199999,3.529e+17,-0.5264132954376111
2018-09-30,0.14274167976430732,2796,367,933,926,-0.37604690331839186,0.49116465733169185,1654,570,6620.63,6741.96,6543.68,6621.8,147922751.76,5.209e+16,0.26467524287134836
2018-10-01,0.11018344011963199,5365,961,1754,1784,-0.38917289959384593,0.4958185985797455,3422,866,6584.76,6622.13,6555.08,6587.53,62684676.71,5.546e+16,-0.5175329970702913
2018-10-02,0.1205967790523053,22602,3859,7756,7127,-0.4194831541166444,0.4959420371330254,14320,3860,6594.98,6618.95,6478.04,6521.66,948329459.71,2.562e+17,-0.9999195449584275
2018-10-03,0.1384251459960856,23034,3440,8352,7393,-0.4021193825820886,0.485253754926424,14641,3849,6525.46,6537.07,6428.98,6496.25,702089704.29,4.4524e+17,-0.3896247274466913
2018-10-04,0.13778699909453704,24031,3214,8425,8573,-0.4426712673054614,0.49999824328179326,15355,3819,6492.61,6622.32,6486.86,6579.64,806241869.95,2.2567e+17,1.2836636521069922
2018-10-05,0.12053675376119966,24823,4063,8492,8511,-0.4310625072643373,0.5005094535239482,16231,3757,6580.0,6683.55,6546.98,6634.04,332148251.91999996,2.8941e+17,0.8267929552376652
2018-10-06,0.12448230880687343,19850,3155,6635,6734,-0.4031040785531828,0.4994642308279611,12383,3326,6632.88,6637.08,6563.25,6589.35,555102316.0700002,2.237e+17,-0.673646827574137
2018-10-07,0.13272082169890823,17991,2975,6034,5970,-0.3906267806244024,0.5187384042447182,11154,3012,6589.94,6622.49,6535.02,6598.99,1157760031.07,2.947e+17,0.14629667569638904
2018-10-08,0.12675428419834592,23259,3812,7902,7930,-0.41840282365928166,0.5141431326299568,14652,3615,6601.46,6698.31,6565.01,6648.66,221689380.06,3.9247e+17,0.7526909420987105
2018-10-09,0.16086478569564336,24960,3281,9443,8204,-0.4091854602442913,0.49837252567040075,15630,4032,6650.07,6657.0,6589.39,6632.64,1216338457.69,3.9772e+17,-0.24095080813275604
2018-10-10,0.14040659929546367,17738,2705,6466,5820,-0.41809823614380404,0.50176637048622,11201,2747,6536.63,6600.07,6523.06,6582.1,151960630.39999998,2.0322e+17,-0.7619891928402511
2018-10-11,0.1022341903743358,26822,5291,9169,8910,-0.44100028334057456,0.5102491901809633,16868,3452,6581.07,6581.59,6171.95,6226.24,141494858.5500001,3.7035e+17,-5.406481214202163
2018-10-12,0.09833377423930191,23339,4159,7628,7804,-0.43975587030987645,0.49378479931508723,14737,3748,6209.47,6296.56,6173.86,6259.99,1208707496.1699998,3.4089e+17,0.5420606979493314
2018-10-13,0.10593334447130359,18902,3227,6326,6288,-0.461360905090254,0.5027634008713161,11255,3061,6252.1,6280.73,6238.92,6264.05,824653780.3700001,3.3217e+17,0.0648563336363317
2018-10-14,0.10505559424867067,19295,3813,6449,5756,-0.403711083848016,0.49894523109369465,11605,3277,6267.27,6346.56,6247.17,6272.38,503370155.41,4.3734e+17,0.13298105858030596
2018-10-15,0.1119919327096431,27170,4472,9314,9594,-0.4180550993466898,0.48401080696341037,16363,3790,6277.73,7234.83,6244.77,6638.19,2879985478.5099998,4.769e+17,5.832076500467109
2018-10-16,0.12040343811106718,25573,3545,8126,9701,-0.41212994607961834,0.4965748732028976,16102,4201,6612.69,6724.91,6545.54,6585.4,17300502955.4,2.6408e+17,-0.7952468971210491
2018-10-17,0.12857087260521258,24143,3318,8094,8784,-0.3955677832730129,0.48494447996685436,14882,3947,6583.05,6589.2,6511.6,6569.0,619979903.7,5.309e+17,-0.24903574574056675
2018-10-18,0.11125554886386241,23866,3385,7568,9244,-0.40358378662483446,0.4803199702094474,15331,3669,6576.4,6616.27,6445.05,6483.69,6273649907.83,3.4822e+17,-1.2986755975034292
2018-10-19,0.1039209007355132,21576,3492,6643,7499,-0.38891377985469894,0.48003398881827986,13427,3942,6489.37,6503.09,6449.36,6471.56,2555803002.76,2.1188e+17,-0.1870848236112388
2018-10-20,0.16193624912815813,18152,2241,6393,6151,-0.38840209825709904,0.510421580380389,10635,3367,6469.28,6523.66,6411.96,6489.76,1.3340003102817704e+16,4.0833e+17,0.28123049156616453
2018-10-21,0.12424536215053585,17836,2560,5670,6481,-0.38651378227349525,0.49303652066882275,10842,3125,6490.6,6557.39,6474.47,6510.21,1709954518.0199997,2.431e+17,0.31511180690810825
2018-10-22,0.13446834921185732,16559,2415,5466,6083,-0.37384375333085934,0.5021009107577019,10507,2595,6507.99,6511.19,6460.38,6484.07,490800251.94,2.4126e+17,-0.4015231459507551
2018-10-23,0.12282669644753337,26015,3737,8492,9940,-0.39477592308847975,0.4945291197658858,16430,3846,6484.32,6496.2,6438.99,6473.48,13226188103.890001,5.1259e+17,-0.16332334475106514
2018-10-24,0.14592387913678423,23893,2881,8002,9138,-0.4037944875181305,0.509137127983523,15158,3872,6470.63,6535.46,6465.73,6476.27,19026596951.019997,3.6871e+17,0.0430989205188137
2018-10-25,0.13645750435592752,22752,2919,7353,8584,-0.3893107735777028,0.5053905411159605,13500,3896,6476.52,6497.9,6432.3,6468.7,223214584.77999997,5.3951e+17,-0.11688827056315354
2018-10-26,0.13961431599116159,22827,2895,7659,8654,-0.3911102889144193,0.4960172736135398,14498,3619,6462.77,6514.0,6441.81,6459.35,1323664253.27,3.9816e+17,-0.1445421800361668
2018-10-27,0.15157758839823549,18077,2335,6644,6093,-0.42236923093719797,0.49309314470346965,10930,3005,6457.21,6479.0,6445.95,6470.16,1506173674.81,4.1052e+17,0.16735430035528243
2018-10-28,0.16375636473450628,16651,2134,5996,5433,-0.39149660199681785,0.5069968701087574,9975,3088,6470.17,6483.24,6444.74,6470.55,2016659804.9000003,2.3155e+17,0.0060276716495444305
2018-10-29,0.11334752066887811,23722,4029,7947,8138,-0.3934016249441075,0.48870967206386573,14863,3608,6470.74,6483.39,6282.58,6313.96,613354004.77,2.9094e+17,-2.4200415729729308
2018-10-30,0.09487876131516271,24372,4862,8081,7991,-0.41420123396749875,0.49131758684564314,16066,3438,6314.38,6340.68,6286.3,6310.68,1845552576.55,3.9634e+17,-0.05194838104770616
2018-10-31,0.17937115086619737,32597,4532,12978,11150,-0.3854619026896772,0.5297570959561287,21143,3937,6309.11,6391.25,6241.49,6343.29,823523270.3599999,3.4016e+17,0.5167430451235022
2018-11-01,0.1482227515487753,26094,3847,9427,8992,-0.37479495898486537,0.5053502963155786,16927,3828,6342.81,6402.59,6322.6,6381.3,848326960.9499999,3.3607e+17,0.5992158643227663
2018-11-02,0.11195052887992615,24057,4179,7842,7846,-0.3903174770274292,0.486306469926723,15381,4190,6381.3,6420.93,6371.57,6393.79,1042197731.5200001,3.6903e+17,0.19572814316830556
2018-11-03,0.13725321797474171,18277,2623,5818,5860,-0.3951718474750832,0.5134584359490475,10310,3976,6394.65,6398.09,6336.96,6377.05,1840111077.45,2.598e+17,-0.261816543865212
2018-11-04,0.12846740173785254,15026,1904,4477,5021,-0.4128170305458098,0.5015028402611856,8331,3624,6362.5,6498.16,6362.49,6460.72,799698054.9100002,3.6853e+17,1.3120486745438642
2018-11-05,0.11505098221388382,24836,3699,7524,8303,-0.4102542362716301,0.5064653685119264,14823,5310,6467.05,6475.8,6406.8,6433.15,1416799272.1599998,4.1028e+17,-0.4267326242276548
2018-11-06,0.11677912047191097,1275,185,444,358,-0.42411370607919696,0.4477469260838664,769,288,6448.94,6473.27,6448.42,6471.18,31826.010000000002,3.886e+16,0.5911567428087405
2018-11-07,0.14103765188441006,24881,3416,8498,8603,-0.4166478701110404,0.5116296218167294,15843,4364,6479.72,6562.79,6476.59,6528.48,1649578457.45,5.2165e+17,0.8854644747943841
2018-11-08,0.08336299822559186,1153,168,306,389,-0.4450790000000001,0.4764819913321166,696,290,6462.22,6468.73,6442.03,6446.06,27411.6,6630000000000000.0,-1.2624684459475843
2018-11-09,0.09993172784496414,2797,535,904,816,-0.4230449055892102,0.5042950686178069,1766,542,6390.44,6391.58,6352.45,6377.99,51786.42,4.41e+16,-1.055993893944529
2018-11-10,0.11566721942030256,18344,2694,5676,6206,-0.4184264648054645,0.4971816947133607,11238,3768,6377.99,6419.92,6376.17,6396.16,1524452873.5400002,1.796e+17,0.2848859907274903
2018-11-11,0.11933301502624044,18174,2550,5373,6206,-0.3939310174706519,0.5000397822389511,10635,4045,6396.39,6411.73,6326.38,6407.95,3013631484.05,3.5587e+17,0.18432934760856945
2018-11-12,0.08768837001015786,6966,1349,2129,2069,-0.4498221607395321,0.5086482192063003,4210,1419,6399.77,6399.94,6350.87,6375.08,95503630.03,1.0148e+17,-0.5129565617709275
2018-11-13,0.09147539252782563,25575,4496,7742,7889,-0.43638044417560556,0.49309937464023257,15689,5448,6375.08,6389.43,6315.58,6347.99,319942742.74999994,5.4322e+17,-0.4249358439423534
2018-11-14,0.06258997358351222,31646,6761,9110,9700,-0.4149622744559314,0.4855901897314891,17158,6075,6339.17,6375.7,5469.93,5701.51,4.6400000839406136e+16,2.8846e+17,-10.184011001907688
2018-11-15,0.07265014819350546,2636,489,738,580,-0.4072366822825837,0.4679169594028867,1232,829,5549.61,5641.59,5493.27,5641.07,43368.369999999995,6.048e+16,-1.0600700516179118
2018-11-16,0.07916849531669709,27106,5182,8133,8187,-0.43517333925417234,0.48760073528037734,15331,5604,5647.5,5676.54,5492.02,5584.75,295863919.45,5.9753e+17,-0.9983921490071879
2018-11-17,0.1022610986027978,20781,3773,6488,6180,-0.4178515128328349,0.4984045889749105,11297,4340,5586.97,5601.94,5524.7,5567.55,995961002.0799999,3.3034e+17,-0.3079815569183908
2018-11-18,0.11367215163850139,19889,3130,6519,6226,-0.4182037352210873,0.47917542494417753,11373,4013,5567.95,5701.35,5567.95,5613.27,219928400.68000004,3.9749e+17,0.8211870571436242
2018-11-19,0.07847283112022238,33309,6895,10464,10570,-0.4061467690270071,0.47678537982491687,17763,5380,5615.26,5615.98,4757.01,4863.43,640424.0900000001,4.48986e+17,-13.358345492021584
2018-11-20,0.04782006138481891,38077,9181,11497,12246,-0.4164190005001384,0.4669078427875512,21211,5153,4809.62,4953.56,4273.37,4381.67,425286208.28999996,1.01339e+17,-9.905766095122171
2018-11-21,0.07835222833988091,30508,6123,9416,9816,-0.4214444983480668,0.4846835522943445,17191,5153,4441.81,4689.55,4315.58,4607.45,452156676.84000003,1.2949e+17,5.152829857109276
2018-11-22,0.11139427811539214,24769,4054,8278,8091,-0.4167962180505867,0.4756789586210137,14504,4346,4593.04,4638.23,4316.76,4353.84,350294.38,5.3615e+17,-5.504346221879775
2018-11-23,0.09323190315780917,25754,4653,8254,8578,-0.4237907224676789,0.4816838241073353,15376,4269,4320.68,4419.48,4157.19,4350.43,171577784.49,5.0484e+17,-0.078321665472314
2018-11-24,0.09080346273501996,24268,4397,7617,8006,-0.4320076302919717,0.4863975953657509,13612,4248,4343.42,4432.0,3767.42,3885.04,181719580.94000003,2.50608e+17,-10.697563229381934
2018-11-25,0.07291238994146342,30346,6973,10145,9209,-0.42717435870353776,0.4844903067130342,16097,4019,3854.11,4149.74,3550.04,4028.9,760333.9400000001,2.18792e+17,3.702921977637308
2018-11-26,0.07107631707954884,33252,7437,11198,9899,-0.41851403543583116,0.4642435174178703,20489,4718,4004.46,4124.7,3598.81,3785.35,239290862.4,1.25988e+17,-6.045074337908618
2018-11-27,0.09598367331891698,31383,5845,10684,10567,-0.41305494614009447,0.47193903386918334,19270,4287,3784.77,3878.9,3613.11,3820.62,1026640716.9699999,1.04615e+17,0.9317500363242415
2018-11-28,0.13298363351180265,30510,4711,11353,10109,-0.4123264991401494,0.47897003923801,18719,4337,3822.99,4398.57,3822.94,4262.68,643070.1100000001,1.4322e+17,11.570373394894041
2018-11-29,0.12450613252115322,27062,4503,9801,8833,-0.4215919173963376,0.48845054350884975,16981,3925,4263.52,4444.39,4130.68,4286.69,1061293157.1599997,1.902e+17,0.5632606716901023
2018-11-30,0.11290094691281036,26181,4636,8963,8842,-0.4043114372449155,0.48959147488491134,16789,3740,4286.85,4331.07,3916.3,4009.34,227556133.12999997,4.0594e+17,-6.4700269905218155
2018-12-01,0.10011301893150076,21312,3750,6943,7011,-0.41914154847811785,0.4846366032240365,12758,3608,4009.67,4309.65,3942.62,4199.24,648233059.7800001,4.9049e+17,4.736440411638809
2018-12-02,0.11931039264426103,20461,2939,6390,6602,-0.40952934969050475,0.4865656103008867,12457,4530,4197.7,4318.79,4077.67,4129.62,704245631.47,4.965e+17,-1.6579190520189302
2018-12-03,0.11271633732579812,25055,4589,8543,7761,-0.4085163372225212,0.49767306096777636,15166,4162,4143.86,4159.01,3795.18,3873.26,457395.8799999999,5.1827e+17,-6.207835103471981
2018-12-04,0.11003327509130256,16834,3204,5953,5156,-0.41840878839630957,0.48774265641873793,10312,2521,4014.28,4082.68,3897.93,3942.61,245651752.6,3.9665e+17,1.7904814032623673
2018-12-05,0.11423693846624429,23155,4209,7812,7417,-0.40752571627653106,0.5034622849104439,13864,3717,3948.44,3961.8,3724.1,3739.64,379444020.27,5.7317e+17,-5.148112544735605
2018-12-06,0.09469857879896505,24927,4619,8018,8115,-0.4148254115416974,0.4843334416293738,14741,4175,3737.53,3883.43,3467.92,3492.29,374676820.7500002,5.7525e+17,-6.614273031628715
2018-12-07,0.08808866135234387,27793,5535,8620,8795,-0.4038991443084767,0.49406831084482783,15118,4843,3485.18,3576.11,3248.0,3417.48,730262.99,1.5845e+17,-2.1421474161653187
2018-12-08,0.10507377378935008,20551,3654,6518,6308,-0.40999127033085236,0.4960656856369712,11419,4071,3420.57,3571.05,3295.21,3466.16,1680027501.06,2.346e+17,1.4244414012664297
2018-12-09,0.13902903509031042,20169,2897,6540,5203,-0.4265605046085718,0.4992643132554894,11020,5529,3461.07,3718.58,3436.5,3599.95,14560686103.029999,3.3965e+17,3.8598910610012194
2018-12-10,0.11472387053251007,22546,4237,7578,6726,-0.3904687297095459,0.4991938045294239,13484,4005,3592.84,3645.49,3416.77,3468.97,593281476.8399999,4.3214e+17,-3.638383866442585
2018-12-11,0.10304783653087549,24173,4275,7894,8186,-0.39565890558825023,0.4826876184975515,15079,3818,3467.16,3483.58,3348.98,3399.97,1197592846.5700002,4.4114e+17,-1.9890630360020367
2018-12-12,0.10410061851744873,25734,4147,7907,8315,-0.40366334949399435,0.4800217077389945,16562,5365,3401.02,3545.37,3380.48,3488.94,729332064.8200002,5.2414e+17,2.616787795186437
2018-12-13,0.05193123683739602,25361,5576,8122,7745,-0.4541368259089525,0.48206983740974896,15907,3918,3485.59,3493.76,3272.81,3303.71,423162.6400000001,6.3716e+17,-5.309062351315874
2018-12-14,-0.00565874407981107,27142,7188,7711,7773,-0.5298894613389072,0.4856014175418066,16580,4470,3305.11,3333.24,3180.97,3232.36,321931155.8499999,3.1173e+17,-2.1596931934098285
2018-12-15,0.0638653899887824,20444,4398,6160,6110,-0.4363166897370126,0.4856473430208054,11434,3776,3235.48,3271.76,3172.15,3239.24,962000216121437.1,4.5656e+17,0.21284757885877692
2018-12-16,0.12191113447621599,6627,1125,2330,1692,-0.43251918477284385,0.4770089193929919,4012,1480,3280.8,3299.71,3241.78,3254.27,146434995.68,1.6478e+17,0.4639977278620977
2018-12-17,0.10755027895508247,28417,4774,9351,9456,-0.4147819430408646,0.4835556979409979,16844,4836,3255.37,3639.65,3239.06,3545.7,381347295.33,4.0629e+17,8.955311022133984
2018-12-18,0.10963981405571441,26973,4251,8734,9876,-0.418324061392726,0.4912789089727288,17163,4112,3548.19,3727.99,3481.46,3711.6,495690.20999999996,3.0644e+17,4.678906844910746
2018-12-19,0.11491398978578121,28986,4731,9658,9944,-0.4090323745011724,0.4886798093954154,18154,4653,3715.85,3969.7,3693.57,3741.62,641694.4199999999,1.8974e+17,0.8088156051298645
2018-12-20,0.11191459328911642,26971,4193,8563,9534,-0.40520968803257224,0.487413848677346,16549,4681,3736.54,4225.52,3712.82,4127.24,251021675.14,1.5775e+17,10.306230990854237
2018-12-21,0.11885626607121902,24650,4063,7881,8316,-0.3921473491002596,0.5060887646334947,15409,4390,4137.66,4208.32,3831.2,3897.99,496000449.64,1.6358e+17,-5.554559463467113
2018-12-22,0.09394148753536935,20516,3440,5873,7372,-0.38399290695666016,0.49029372785814984,12774,3831,3898.81,4060.34,3849.23,4036.7,3000936663.3999996,5.93047e+17,3.5585006631623006
2018-12-23,0.12024947948239194,20016,2911,6402,7251,-0.3956205442436025,0.4902757657674037,12160,3452,4045.24,4109.49,3972.39,4007.61,1634007423.7,4.01122e+17,-0.7206381450194366
2018-12-24,0.12250553437320572,22670,3399,7574,7917,-0.4352939361595028,0.5040843092287491,13328,3780,4007.63,4303.37,4006.6,4081.93,16488488581.63,4.2839e+17,1.8544718672725002
2018-12-25,0.09959214676515557,19824,3009,5925,7719,-0.4166289478636098,0.48851769792935973,12184,3171,4081.95,4094.61,3734.85,3817.69,257759765.20999998,4.7099e+17,-6.473408412197168
2018-12-26,0.09840720442429317,20544,3374,6463,7349,-0.41203729862461463,0.47957772199887033,12613,3358,3834.73,3923.93,3746.86,3846.65,517496901.99,4.5506e+17,0.7585739020192772
2018-12-27,0.054185690217147045,23552,5428,6438,7806,-0.3962444270556431,0.48175867378522635,14864,3880,3848.78,3888.92,3622.39,3645.68,459116973.6100001,5.7951e+17,-5.224546033561673
2018-12-28,0.06464018549057451,24144,5136,6982,8102,-0.4201998996361993,0.5011460162525206,15181,3924,3646.09,4007.71,3628.43,3937.66,293905427.61,4.4549e+17,8.008931118474472
2018-12-29,0.10624647898505407,20587,3441,6595,6715,-0.4220903151657525,0.4918284747425594,11947,3836,3947.86,4004.14,3774.38,3775.79,281799818.2,2.7612e+17,-4.110817084258156
2018-12-30,0.12792158846757473,19056,2775,6536,5876,-0.4392351814856348,0.48354475502209393,10554,3869,3797.06,3925.18,3760.8,3895.97,718821931.9399999,1.7144e+17,3.182910066502642
2018-12-31,0.12506717633964423,22038,3438,7240,7616,-0.40811209854617864,0.5082968526025596,12590,3744,3896.21,3904.28,3701.48,3741.02,986366758.04,3.6557e+17,-3.977186682648992
2019-01-01,0.1410542311799737,19779,2504,6234,6112,-0.4237671671827749,0.5065924432363809,11884,4929,3747.39,3938.75,3696.94,3868.1,292459780.43,4.731e+17,3.3969345258779704
2019-01-02,0.0808553752224998,23128,4484,7388,7450,-0.46711759242229284,0.5011250408259388,13932,3806,3880.15,3989.59,3826.29,3972.6,2218760165.69,3.8707e+17,2.701584757374431
2019-01-03,0.1599046968282813,26786,4803,10711,7810,-0.4021153940143991,0.5223031669733434,14654,3462,3961.01,3965.52,3778.76,3833.36,909000121797895.1,6.077e+17,-3.505009313799523
2019-01-04,0.13509292315263424,21905,3943,7853,6735,-0.3812030789596144,0.5102430419375995,12644,3374,3835.86,3901.65,3783.88,3883.78,2426500624.62,2.7169e+17,1.3152951979464422
2019-01-05,0.12851174830456985,18053,2887,6350,5725,-0.4344053226135946,0.5026290474159562,9990,3091,3874.06,3925.5,3841.13,3854.99,1576878096.68,3.2393e+17,-0.7412881265159266
2019-01-06,0.14679988897060947,20315,2990,6971,5765,-0.4030988654518241,0.5027743232077403,11844,4589,3855.39,4145.16,3829.09,4108.85,178606401.17000002,4.005e+17,6.585231090093635
2019-01-07,0.14557956606882427,23909,3690,8374,8375,-0.39114196983975874,0.5269706322701818,14454,3470,4102.85,4132.62,4001.35,4044.99,1346352147.38,3.6889e+17,-1.554206164741978
2019-01-08,0.13837533360716914,22228,3307,7711,7747,-0.40946769805000116,0.512806415087339,13214,3463,4050.4,4156.16,3990.34,4039.7,352978978.08000004,3.8635e+17,-0.13077906249459037
2019-01-09,0.1386784331941457,23311,3738,8397,7632,-0.39614071908330534,0.5011163827936703,14114,3544,4040.75,4092.91,4013.0,4048.34,1910464074.9999995,3.9233e+17,0.21387726811397112
2019-01-10,0.1030071137903433,19120,3412,6196,6505,-0.41622201726797087,0.4959325408389988,11796,3007,4080.52,4082.53,3631.07,3676.23,1495024893.54,2.4446e+17,-9.191668683954413
2019-01-11,0.11112117006198825,22398,3877,7118,6737,-0.3957034905267436,0.4915183336850721,13399,4666,3668.15,3729.69,3616.41,3664.84,548357195.11,4.7677e+17,-0.30982827516232714
2019-01-12,0.11854533674856078,18408,2968,5984,5897,-0.40110650395454744,0.49426601649766194,11332,3559,3669.2,3692.12,3611.2,3663.7,690931138.9899999,3.5403e+17,-0.031106405736680554
2019-01-13,0.11097941691330636,17876,2825,5825,5638,-0.40704420236805466,0.46538991279298364,10929,3588,3664.38,3675.2,3528.24,3545.15,524116138.31999993,3.6049e+17,-3.2357998744438565
2019-01-14,0.0840078631471147,22003,4157,6830,7654,-0.42287942789629046,0.4856816561978514,13840,3362,3551.24,3748.88,3544.53,3703.84,239264074.82,4.434e+17,4.476256293809855
2019-01-15,0.11447633912575643,20989,3310,6857,7368,-0.41036470302272393,0.49135348363730985,12854,3454,3703.9,3724.3,3590.49,3622.99,224757604.98999998,3.7935e+17,-2.182869670396137
2019-01-16,0.10753518396319224,20960,3482,6573,7217,-0.4116600920989761,0.5007728501667253,12921,3688,3621.24,3704.37,3611.38,3647.41,508951565.7100001,3.7498e+17,0.67402890982311
2019-01-17,0.11353729594300763,21758,3648,7202,7294,-0.4113803054095129,0.4940716185721712,13233,3614,3643.99,3695.28,3586.92,3682.51,329545381.18,4.4912e+17,0.9623266920911089
2019-01-18,0.10903048350192755,23361,3557,6999,7631,-0.4142372319418637,0.49373891183818036,14689,5174,3685.3,3685.39,3620.44,3647.29,423726893.63,3.8622e+17,-0.9564128814314232
2019-01-19,0.14410450445934953,18587,2634,6474,5650,-0.40158360703556867,0.4961125795800981,10970,3829,3648.05,3799.62,3643.01,3732.4,654819496.9199998,4.0513e+17,2.333513375684415
2019-01-20,0.1149607369918054,17645,2928,5856,5292,-0.4255396485452086,0.48804234509905847,10572,3569,3729.78,3754.65,3529.25,3568.27,247038271.82999998,4.5336e+17,-4.397438645375629
2019-01-21,0.11150207069929742,21341,3671,7321,6783,-0.4273101785793778,0.4836377795124445,12973,3566,3567.73,3599.83,3535.19,3573.67,978959629.23,3.1451e+17,0.15133383964778258
